Mat.Typ,Material,Base Unit of Measure,Mat.Desc,Plant,Mat.Grp,Mat.Grp Desc,Sub group,Sub Group Desc,Split Valuation Status,Serial Number Status
ZSPR,4000003998,NO,"COMPRESSOR,PORTABLE,HAND OPERATED",3151,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003992,NO,"HOUSING CLAMP,36KV ISOLATOR",4246,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003854,NO,"COUPLING DEVICE,PRESSURE GAUGE",4155,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003977,NO,"BUS COUPLER,11KV",4187,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,NO,NO
ZSPR,4000003973,NO,"BASE PLATE,CLAMP MOUNTING,CB",4175,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,NO,NO
ZSPR,4000003968,NO,"PULLING UNIT,TRAILER",3131,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003962,NO,"PARA FLUXITE,ALUMINIUM SOLDER",4260,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003960,NO,"NUT,FOUNDATION",4290,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003959,NO,"T,CONDUIT PIPE",4122,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003958,NO,"CLIP,EARTHWIRE",4279,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003957,NO,"RATCHET ASSEMBLY,LIGHT CARBON STEEL",4145,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003956,NO,"LAMP,PIGMY,110V,7/10W",4278,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003955,NO,"LAMP,PIGMY,110V,15W",4114,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003954,NO,CONDUIT BEND,3104,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003953,NO,"AIR COMPRESSOR,W/TANK,PORTABLE",4178,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003952,NO,EQUALISING PULLEY,4134,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003951,NO,ARTICULATED JOINT,4219,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZTEQ,4200002233,NO,"ANCHOR BOLT,8MM",3243,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZSPR,4000003947,NO,"BOLT,BALL CLEVIS",3188,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003946,NO,"COMPRESSION EYE,STEEL",4281,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003945,NO,CLAMPING PIECE,4201,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003944,NO,CABLE SHEET,4136,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZTEQ,4200002923,NO,"T CLAMP,DEER/DOG",2150,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-004,PG CLAMPS,YES,NO
ZSPR,4000003942,NO,GLOW SIGN BOARD,4238,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003941,NO,SIGN BOARD,4230,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003885,NO,"GAS KIT,VALVE",4173,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003937,NO,PLUG SOCKET,4189,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003936,NO,"PUMP,ADJUSTABLE,WATER",4121,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003935,NO,NUT/SCREW DRIVER,4210,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003934,NO,ARCING RING,4111,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003933,NO,SUBMISSION CT,4256,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSCM,9300001329,KM,"CONDUCTOR,ACSR ZEBRA_SCRP",3200,M0031,CONDUCTOR,,,NO,NO
ZSPR,4000003931,NO,"LEVER,SPRING CHARGING",4253,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003930,NO,"ROLLER,LAWN MOWER",4206,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003926,NO,"REFILLING PIPE,SF6 GAS",4251,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003922,NO,"FUSE DRUM,PT,11KV",4163,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003921,NO,AIR TROLLEY,4164,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003920,NO,GROUND ROLLER,4251,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003919,NO,TRIPLAND,4229,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003918,NO,STEPNEY LOCK,4180,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003917,NO,"STEPNEY,JEEP",4210,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003916,M,ANTENNA FEEDER CABLE H/F,3162,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003915,M,ANTENNA COAXIAL CABLE,4145,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003914,NO,"MANUAL,INSTRUCTION,FOR BATTERY",4168,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003913,NO,"PRESSURE COIL,AWMC",3267,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003912,NO,"PIPE,HIGH PRESSURE,70/70 TON",4171,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003911,NO,"FIELD COIL,ACSR WOLF",4145,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003910,NO,"SHAFT,THREADED,SQUARE",4118,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003909,NO,"TUBE,600X16MM",4111,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003908,NO,PAINTED CCM,4178,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003907,NO,"DIAGONAL,GATE",3243,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003906,NO,"RUNNER,GATE",5192,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003905,NO,"GATE,UPRIGHT,WOC",4238,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003904,NO,"GATE,UPRIGHT,WC",4237,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003903,NO,"UPRIGHT,INTERMEDIATE",4187,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003902,NO,"RUNNER,INTERMEDIATE",4196,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003900,NO,"OIL SEAL,FILTRATION M/C",4236,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003899,NO,"FLAP,700X15MM",4160,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003898,NO,"TYRE TUBE,700X15MM",4127,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003897,NO,"TYRE,700X15MM",4137,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003896,NO,"FLAP,650X10MM",4204,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003895,NO,"TYRE TUBE,650X10MM",3267,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003894,NO,"TYRE,650X10MM",4135,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003893,NO,"TYRE,600X16MM",4175,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003892,NO,"FLAP,1120X20MM",4196,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003891,NO,"TYRE,RUBBER,6X2IN",5192,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003890,NO,"TYRE,RUBBER,10X2IN",4229,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003889,NO,"PIPE,AIR,FILTRATION M/C",4206,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003888,NO,"RIM,TROLLEY,SINGLE POLE",4289,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003887,NO,"STRIP,CU,1X8SQMM",4238,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003886,NO,"SEAL,UNLOADER",4285,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZTEQ,4200002064,NO,"CROSS,4 WAY,22MM",4118,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-002,HARDWARE FITG & OTHS,YES,NO
ZSPR,4000003884,NO,USE MATERIAL CODE 4000004612,4265,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003883,NO,"WIRE,GI,8SWG",4269,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003882,NO,GEAR SHAFT,4244,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003881,NO,"HOLDER,BULB",4174,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003880,NO,"AIR SEAL,RUBBER,FOR PLATE CUTING",4187,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003879,NO,"ADAPTOR,AC/DC",4145,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003878,NO,"CAP,RUBBER,OIL SEAL",4212,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZSPR,4000003877,NO,"PIPE,FRP,50NB",4207,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
