"AG
Code",AG Code Description,"Main A/c
Code",Main Account Code Description,"Existing
Account
Codes","Erstwhile Specific Account Code
Description",GL Code,GL Description on ERP
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431001267,Rect-PUNB-0709002100021860- ETC-Jhansi
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431001269,Rect-PUNB-2802002101036984- ETD-Orai
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431001270,Rect-PUNB-0540002100188368- ETD-Banda
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431001275,Rect-CBIN-1439501784-ETCD-I- Kanpur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431001278,Rect-PUNB-4917002100001162- ET&CD-Mathura
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431001281,Rect-PUNB- 4576002100003929ETD-Hamirpur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431001287,Rect-PUNB-1914002100097134- ZAO TNE
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431001293,Rect-IDIB-7440508568-ETC- Mirzapur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431001901,Rect-SBI-41628785424-DSM Pool Intra State
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431001902,Rect-SBI-41528764836-SLDC Main Acctt
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002101,Rect-PUNB-0294002110004119- FM-HQ
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002107,Rect-PUNB-0369002100002791- EFU-Naini Prayagraj
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002114,Receipt-SBI-11137775121-ETD- Mirzapur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002115,Rect-PUNB-4045002101941717- ETD-IV-Varanasi
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002123,Rect-PUNB-0316002100027406-E- 400 KV S/S -Mau
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002125,Rect-PUNB-0183002100026243- ETD-I-GKP
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002130,Rect-PUNB-39630021100016883- ETD-II-Basti
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002131,Rect-PUNB-504002100012364-ETC- Azamgarh
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002135,Rect-PUNB-4780002100001843- ETD-II-Jaunpur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002152,Rect-PUNB-3126002100001910- ETD-Sultanpur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002163,Rect-PUNB-0043002100037996- ETD-I-Bareilly
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002167,Rect-CBIN-1366778443-ETCC- Lucknow
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002180,Rect-CBIN-3425751556-ETD- Unnao
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002195,Receipt-ICICI -628105035856 -TBU
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002206,Rect-PUNB-0332002100027440- ETD-Muzafarnaga
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002209,Rect-CIC-746505000604-ETD-II- Saharanpur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002210,Rect-PUNB-424000104100312- ETD-Shamli
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002213,Rect-PUNB-0180002100104337- ETD-II-Ghaziabad
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002215,Rect-PUNB-4187002100014899- ETD-Hapur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002216,Rect-PUNB-0774002100004232-E 400KV S/S DIV-Murdngr
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002218,Rect-PUNB-2726002100059156- ETD-I-Noida
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002225,Rect-PUNB-932002100118265- ETD-Rampur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002227,Rect-PUNB-0056002100013088- ETD-Bijnor
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002230,Rect-CBIN-1403901284-ETCD- Meerut
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002235,Rect-PUNB-4429002100008190- ET&CD-II-Moradabad
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002247,Receipt-SBI-10766919371-ETD- Mathura
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002252,Rect-ICIC-628705011673-400KvDiv- South-Agra
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002254,Receipt-SBI-10975836430-ETC- Aligarh
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002262,Rect-CBIN-1439501762-400KvDiv- Panki
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002268,Rect-PUNB-0709002100004951- ETD-Jhansi
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002271,Rect-PUNB-2802002101039273- 400 KV S/S Div-Orai
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002272,Rect-PUNB-0540002100191937- 400 kv Div-Banda
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002277,Rect-CBIN-3527246810-ETCD-II- Kanpur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002287,Rect-ICIC-0740905000945-ZAO TNE GORAKHPUR
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002290,Receipt-ICIC-090605002775-E T & CD GHAZIPUR
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431002901,Rect-SBI-41628783493-DSM Pool Wind & Solar
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003101,Rect-CBIN-1444327117-FM-HQ- LKO
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003110,Rect-PUNB-0369002110002019- ETD-III-Prayagraj
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003133,Rect-PUNB-0504002100003953- E400 KV S/S-Azamgarh
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003137,Receipt-SBI-10852134156-ETCD- Varanasi
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003140,Rect-PUNB-0183002100036806- ET&CD-GKP
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003143,Receipt-SBI-0587005500000235- ETCD-BASTI
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003150,Rect-CBIN-1366777926-ZAO-TC- Lucknow
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003153,Rect-PUNB-3126002100002344- E400KV S/S Div-Sultanpr
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003164,Rect-PUNB-0043002100061489- ETD-II-Bareilly
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003179,Rect-PUNB-3355002101008763E 765KV S/S Div-Unao
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003191,Rect-CBIN-1403900495-EMTD- Meerut
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003217,Rect-PUNB-774002100022739-E 400KVS/S DIV-II-Murdng
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003219,Rect-PUNB-2726002100059031- ETD-II-Noida
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003221,Receipt-IDIB-7107816836-ETC1- Moradabad
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003238,Receipt-SBI-10888626090-ECTD- Ghaziabad
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003241,Rect-PUNB-3720002100038396- ECTD-Muzafarnagar
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003251,Receipt-SBI-37271548862-E400KV- Mathura
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003253,Rect-ICIC-628705501013-ETD-III- Agra
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003255,Receipt-SBI-10975837740-ETD1- Aligarh
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003279,Rect-PUNB-540002100192015- ET&CD-Banda
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003284,Rect-ICIC-032605011896-ECTD- Kanpur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431003285,Rect-PUNB-3672002110000639- ECTD-Jhansi
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431004101,Rect-ICIC-628105025717-FM-HQ- LKO
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431004118,Receipt-SBI-10317361828-ETD1- Varanasi
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431004126,Receipt-SBI-10887544323-ETD2- GKP
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431004139,Rect-PUNB-0504002100006303- ET&CD-Azamgarh
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431004144,Rect-PUNB-8832005900000016- ECTC-Prayagraj
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431004150,RECT-ICICI-237605002472-ZAO-TC- LUCKNOW
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431004169,Rect-PUNB-3126002100019957- ET&CD-Sultanpur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431004171,Rect-PUNB-0043002100037923- ETCD-Bareilly
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431004177,Rect-CBIN-1277784333-E400kvDiv- LKO
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431004201,Rect-HDFC-50200041442802-ETD- Meerut
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431004219,Rect-PUNB-2726002100054142- ETD-II-Noida
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431004222,Receipt-SBI-10896364247-ETD1- Moradabad
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431004231,Receipt-SBI-10149900134-ETCD- Ghaziabad
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431004234,Rect-PUNB-3720002100040009- ET&CD-Muzafarnagar
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431004245,Rect-ICIC-628705009698-ETD-II- Agra
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431004258,Receipt-SBI-35744353575- 400KVDiv-Aligarh
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431004259,Rect-PUNB-0727002100004177- ETC-I-Kanpur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431004276,Rect-PUNB-9892005500000011- ET&CD-Jhansi
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431004280,Rect-PUNB-0540002100192006- ETC-Banda
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431004291,Rect-HDFC-50100490188811-ETC- Mathura
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431005101,Rect-ICIC-628105035856-FM-HQ- LKO
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431005104,Receipt-SBI-10301761244-ETC1- Prayagraj
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431005116,Rect-PUNB-4045002101942734- ETC-Varanasi
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431005147,Rect-SBI-10852134054- ETCD- Azamgarh
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431005149,Receipt-SBI-39356752800-ECTC- GKP
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431005162,Receipt-SBI-10897666087-ETC- Bareilly
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431005187,Receipt-SBI-34622952418-ECTD- Sultanpur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431005197,Rect-CBIN-3803765988-EMTD Gomti Nagar Lko
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431005202,Rect-PUNB-2512002100023363- ETD-II-Merrut
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431005211,Rect-PUNB-0180002100030346- ETC-Ghaziabad
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431005223,Receipt-IDIB-7107800519-ETD2- Moradabad
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431005233,Rect-PUNB-2726002100059174- ET&CD-Noida
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431005260,Rect-PUNB-0746002100006255- ETD-I-Kanpur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431005273,Rect-PUNB-0983002100006892- ET&C DIV-Agra
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431005274,Receipt-SBI-10975838381-ET&CD- Aligarh
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431005286,Rect-PUNB-0540002100192246- ECTD-Banda
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431005292,Rect-ICIC-024905005279-ZAO TSC JHANSI
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431006101,Rect-HDFC-50200026170132-FM- HQ-LKO
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431006111,Receipt-SBI-35664837818-ETD4- PRAYAGRAJ
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431006119,Rect-ICIC-259005500085-ETD-III- Sahupuri/Varanasi
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431006182,Rect-PUNB-0758002100001581- ECTD-II-Lucknow
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431006183,Receipt-SBI-10897666032-ECTD- Bareilly
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431006220,Rect-PUNB-0109012100000756-E 400KV S/S Div-Noida
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431006224,Receipt-SBI-10896364236- E400KvD-Moradabad
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431006240,Rect-PUNB-2512002100023327- ECTD-Merrut
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431006242,Rect-PUNB-1842002100045302- ZAO TS-Agra
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431006263,Rect-PUNB-1035002100001555- ETD-II-Kanpur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431006283,Receipt-SBI-10975837739-ECTD- Aligarh
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431007101,Rect-IDIB-7004642740-FM-HQ
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431007119,Rect-HDFC-50200024299264-ETD- III-Sahupuri Chandaul
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431007127,Receipt-SBI-10490682056-E400KV- GKP
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431007141,Receipt-SBI-37713613108-ETCD2- Prayagraj
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431007148,Rect-PUNB-4045002101942637- ECTD-Vranasi
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431007161,Rect-PUNB-6193005500000067- ETD-III-Lucknow
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431007199,Rect-PUNB-4442002100001451- ChiefEngineerTW- Merrut
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431007236,Rect-PUNB-4663002100001548- ET&CD-Greater Noida
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431007237,Receipt-SBI-10896365149-ECTD- Moradabad
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431007242,Rect-ICIC-80805002082-ZAO TS- Agra
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431007244,Receipt-SBI-10579152122-ETD1- Agra
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431008101,Rect-IDIB-7045638407-FM-HQ
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431008109,Receipt-SBI-11075909620-ETD2- Prayagraj
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431008158,Rect-PUNB-2408002190005438- ETC-I-Lucknow
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431008200,Receipt-SBI-11047201099-ETC- Meerut
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431008239,Rect-PUNB-4663002100000545- ECTD-G.B Nagar
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431008243,Receipt-SBI-10142010241-ETC- Agra
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431009101,Rect-ICIC-628105038318-FM-HQ- LKO
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431009144,Receipt-SBI-11075911380-ECTC- Prayagraj
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431009159,Rect-PUNB-0758002100008830- ETD-I-Lucknow
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431009201,Rect-ICIC-97505004181-ETD MEERUT
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431009246,Receipt-SBI-10197087460- E400KVD-Agra
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431010101,Rect-BOM-60427545319-FM-HQ
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431010145,Receipt-HDFC-50100154723025- ECTD-Prayagraj
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431010160,Rect-PUNB-0758002100009361- ETD-II-Lucknow
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431010193,Rect-PUNB-0294002101248102- FM-HQ-LKO-II
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431010282,Receipt-SBI-30065294923-ECTD- Agra
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431011101,Rect-ICIC-628105039194-FM-HQ- LKO
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431011136,Receipt-SBI-11075909653-ETCD1- Prayagraj
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431011181,Rect-PUNB-2408002190000682- ECTC-Lucknow
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431011193,Rect-PUNB-717700210000126-FM- HQ-LKO-II
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431012103,Rect-CBIN-1437453050-ZAO-TSE- Prayagraj
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431012185,Rect-PUNB-0301002100037021- ECTD-I-lucknow
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431012193,Rect-SBI-35406729716-FM-HQ- LKO-II
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431013103,REC-ICIC-628205028432-ZAO- Prayagraj
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431013176,Receipt-SBI-10101985921-ETC2- LKO
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431014184,Receipt-SBI-10101985353-CETC1- LKO
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431014193,Rect-HDFC-50100486520259-FM- HQ-LKO-II
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431015186,Receipt-SBI-30081657774-CETC2- LKO
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431015193,Rect-HDFC-50100486520262-FM- HQ-LKO-II
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431016192,Receipt-SBI-30231982762-CEOP- LKO
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431017193,Receipt-SBI-35406771779- EDCircle2-Lucknow
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431017194,Receipt-SBI-10101985331-PSSB- SLDC-LKO
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431018193,Receipt-RBI-10696501087-HQ- Fund Mgmt-II
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431019188,Rect-PUNB-0758002100002076- EMTC-Lucknow
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431019193,Receipt-ICICI-628105038976-HQ- Fund Mgmt-II
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431020170,Rect-CBIN-3020056628-ETCD- Sarojninagar-LKO
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431021194,Receipt-ICIC-628105029041-PSSB- SLDC-LKO
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431021288,"Rect-ICIC-628105033632-DSM Pool (SLDC), Lucknow"
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431022289,Rect-PUNB-1914002100097259- EM&TD-Gorakhpur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2431023146,Rect-SBI-10552752899-ECTD- Gorakhpur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442000141,Exp-PNB-8636005500000012- ET&CD-II-Prayagraj
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001101,Exp-SBI-30169018220-FM-HQ
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001105,Exp-SBI-10301761528-ETD1- Allahabad/Prayagraj
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001106,Exp-SBI-35652216135-ETD- Pratapgarh
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001108,Exp-PUNB-7580005900000017- ETD-Fatehpur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001109,Exp-ICIC-66005001488-ETD-II- Prayagraj
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001112,Exp-ICIC-89105001261-ETD- Robertsganj
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001113,Exp-ICIC-159105000001-ETD765Kv- Anpara
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001117,Exp-PUNB-4972002100000203-E 400KV S/S-Sarnath
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001120,Exp-PUNB-6176002100000821- ETD-I-Ballia
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001121,Exp-CBIN-3528384962-ETD-Mau
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001122,Exp-SBI-10852134076-ETD- GHAZIPUR
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001124,Exp-PUNB-0183002100026359- ETC-GKP
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001128,Exp-PUNB-1507002100034254- ETD-Deoria
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001129,Exp-PUNB-0587002100008030- ETD-I-Basti
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001132,Exp-CBIN-1492742749-ETD- Azamgarh
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001134,Exp-PUNB-2207002100008567- ETD-I-Jaunpur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001138,Exp-SBI-10699044175-ETCD-OBRA
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001142,Exp-IDIB-7258573386-ETCD- Mirzapur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001151,Exp-PUNB-3126002100003334- ETC-Sultanpur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001154,Exp-PUNB-0181002100120697- ETD-Gonda
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001155,Exp-PUNB-0166002100017202- ETD-Ayodhya/Faizabad
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001156,Exp-PUNB-0072002101028030- ETD-Bahraich
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001157,Exp-PUNB-4655005800000018- ETD-Raebareli
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001165,Exp-CBIN-1461478316-E400KvDiv- Bareilly
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001166,Exp-PUNB-1243002100804872- ETD-Badaun
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001168,Exp-CBIN-1366064711- ETCD- LKO
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001172,Exp-PUNB-0423002100107147- ETD-Shahjahanpur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001173,Exp-SBI-10906917956-ETD-Sitapur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001174,Main-PUNB-2003002100009078- ETD-Hardoi
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001175,Exp-ICIC-105405012212-ETD- Lakhimpur
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001178,Exp-CBIN-1457012215-E400KvDiv- Unnao
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001189,Exp-CBIN-1378800249-EMTD- Lucknow/Sarjni Nagar
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001190,Exp-CBIN-1305101199-EMTD- Varanasi
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001195,Exp-SBI-35302740079-TBU
24,Cash and Bank,24.3,Collecting Banks Accounts,New,,2442001196,Exp-CBIN-3691568509-EMTD-Agra
